"Date","SKEW","VIX_lag1","VIX_sq_lag1","RealizedVol_lag1","MarketReturn_lag1","Sentiment_lag1","PC_Ratio_lag1","VIX_Sentiment_Interaction_lag1","VIX_lag1_centered","Sentiment_lag1_centered","VIX_Sent_Interact_centered_lag1"
2012-10-08,122.06,14.33,205.3489,0.0921609329014967,0.0199173553217475,0.338608,1.03,4.85225264,-1.95709930715935,-0.0144619903002309,0.0283035511967272
2012-10-09,121.21,15.11,228.3121,0.0926523362932243,0.0124129038676344,0.338608,1.28,5.11636688,-1.17709930715935,-0.0144619903002309,0.0170231987625471
2012-10-10,120.46,16.37,267.9769,0.0969428894167258,0.00863948297795059,0.338608,1.07,5.54301296,0.0829006928406493,-0.0144619903002309,-0.00119890901574389
2012-10-11,120.83,16.29,265.3641,0.0990174905619161,-0.000697807517185289,0.338608,1.02,5.51592432,0.00290069284064742,-0.0144619903002309,-4.19497917253923e-05
2012-10-12,120.97,15.59,243.0481,0.0987225321174207,-0.00259287801222197,0.305755,1.14,4.76672045,-0.697099307159352,-0.047314990300231,0.0329832469565425
2012-10-15,122.45,16.14,260.4996,0.0792456844986855,-0.0217416425274868,0.305755,1.27,4.9348857,-0.147099307159351,-0.047314990300231,0.00696000229141539
2012-10-16,122.52,15.27,233.1729,0.0836392622365447,-0.0176473143698965,0.305755,0.63,4.66887885,-1.01709930715935,-0.047314990300231,0.0481240438526164
2012-10-17,124.95,15.22,231.6484,0.0914510644524236,-0.00430025593147842,0.305755,0.87,4.6535911,-1.06709930715935,-0.047314990300231,0.0504897933676279
2012-10-18,124.58,15.07,227.1049,0.0925511463542855,0.00108895542962184,0.305755,0.84,4.60772785,-1.21709930715935,-0.047314990300231,0.0575870419126625
2012-10-19,125.39,15.03,225.9009,0.0928455013753515,-0.00254249911666804,0.286604,0.95,4.30765812,-1.25709930715935,-0.0664659903002309,0.0835543503560805
2012-10-22,122.99,17.06,291.0436,0.10921849141506,-0.018711773026201,0.286604,1.33,4.88946424,0.772900692840647,-0.0664659903002309,-0.0513716099533882
2012-10-23,120.16,16.62,276.2244,0.109281479072486,-0.0181969588827045,0.286604,1.1,4.76335848,0.332900692840649,-0.0664659903002309,-0.0221265742212867
2012-10-24,119.33,18.83,354.5689,0.119108340461706,-0.0305110775436415,0.286604,0.87,5.39675332,2.54290069284065,-0.0664659903002309,-0.169016412784797
2012-10-25,120.89,18.33,335.9889,0.114641575748446,-0.023043884739069,0.286604,0.98,5.25345132,2.04290069284065,-0.0664659903002309,-0.135783417634681
2012-10-26,119.31,18.12,328.3344,0.114167801380215,-0.0142995596080642,0.292453,0.62,5.29924836,1.83290069284065,-0.0606169903002309,-0.111104923519208
2012-10-31,115.04,17.81,317.1961,0.107878568408755,-0.0246314597769004,0.292453,1.32,5.20858793,1.52290069284065,-0.0606169903002309,-0.0923136565261365
2012-11-01,117.85,18.6,345.96,0.107278318595218,-0.0199878360584993,0.292453,0.93,5.4396258,2.31290069284065,-0.0606169903002309,-0.140201078863319
2012-11-02,115.78,16.69,278.5561,0.114301881211848,-0.0117686102434327,0.357377,1.26,5.96462213,0.40290069284065,0.00430700969976905,0.00173529719210835
2012-11-05,115.52,17.59,309.4081,0.118174881621636,-0.0220642178681878,0.357377,0.73,6.28626143,1.30290069284065,0.00430700969976905,0.00561160592190049
2012-11-06,116.34,18.42,339.2964,0.117555993490368,-0.0235206519640077,0.357377,0.9,6.58288434,2.13290069284065,0.00430700969976905,0.0091864239727088
2012-11-07,116.1,17.58,309.0564,0.1181746235099,-0.0228469445014312,0.357377,1.03,6.28268766,1.29290069284065,0.00430700969976905,0.00556853582490279
2012-11-08,116.69,19.08,364.0464,0.14223483958159,-0.0465157782908205,0.357377,1.04,6.81875316,2.79290069284065,0.00430700969976905,0.0120290503745564
2012-11-09,115.4,18.49,341.8801,0.146427091805265,-0.0553330072488478,0.384977,1.23,7.11822473,2.20290069284065,0.0319070096997691,0.0702879737740945
2012-11-12,114.23,18.61,346.3321,0.144650224299445,-0.0436955659545797,0.384977,1.51,7.16442197,2.32290069284065,0.0319070096997691,0.0741168149380668
2012-11-13,114.81,16.68,278.2224,0.144036914187633,-0.0373578154831105,0.384977,1.15,6.42141636,0.392900692840648,0.0319070096997691,0.0125362862175125
2012-11-14,113.23,16.65,277.2225,0.144044351308873,-0.0415466342357176,0.384977,0.65,6.40986705,0.362900692840647,0.0319070096997691,0.0115790759265194
2012-11-15,113.65,17.92,321.1264,0.149898392495651,-0.0525249312763929,0.384977,1.22,6.89878784,1.63290069284065,0.0319070096997691,0.0521009782452262
2012-11-16,115.85,17.99,323.6401,0.144991735377494,-0.0621651654025825,0.288235,1.36,5.18534765,1.70290069284065,-0.0648349903002309,-0.11040754990258
2012-11-19,113.46,16.41,269.2881,0.139933775689483,-0.0675544557330952,0.288235,1.02,4.72993635,0.122900692840648,-0.0648349903002309,-0.0079682652282151
2012-11-20,117.25,15.24,232.2576,0.159243663265254,-0.0519956988994208,0.288235,0.78,4.3927014,-1.04709930715935,-0.0648349903002309,0.0678886734230551
2012-11-21,116.62,15.08,227.4064,0.159614824790701,-0.0488858910945558,0.288235,1.7,4.3465838,-1.20709930715935,-0.0648349903002309,0.078262271871092
2012-11-23,117.82,15.31,234.3961,0.15141095499281,-0.0298582491045076,0.288235,1,4.41287785,-0.977099307159351,-0.0648349903002309,0.0633502241020389
2012-11-26,116.96,15.14,229.2196,0.159334656746105,-0.0173555255547697,0.288235,1.09,4.3638779,-1.14709930715935,-0.0648349903002309,0.0743721724530782
2012-11-27,116.65,15.5,240.25,0.151456413588563,-0.00483791821103274,0.288235,0.47,4.4676425,-0.787099307159352,-0.0648349903002309,0.0510315759449951
2012-11-28,116.12,15.92,253.4464,0.152149485627021,-0.00698797938519569,0.288235,1.04,4.5887012,-0.367099307159352,-0.0648349903002309,0.0238008800188981
2012-11-29,117.35,15.51,240.5601,0.154385264805086,-0.00215381428686179,0.409266,0.81,6.34771566,-0.777099307159352,0.0561960096997691,-0.0436698802028108
2012-11-30,117.07,15.06,226.8036,0.155096080313105,0.00283603866327287,0.409266,1.19,6.16354596,-1.22709930715935,0.0561960096997691,-0.0689580845677068
2012-12-03,115.98,15.87,251.8569,0.155096093169458,0.00284265873766021,0.409266,1.34,6.49505142,-0.417099307159353,0.0561960096997691,-0.0234393167108939
2012-12-04,115.31,16.64,276.8896,0.150859759835432,-0.0127810555345045,0.409266,0.82,6.81018624,0.352900692840649,0.0561960096997691,0.0198316107579283
2012-12-05,114.55,17.12,293.0944,0.147510026152407,-0.00506868608445998,0.409266,1.08,7.00663392,0.832900692840649,0.0561960096997691,0.0468056954138175
2012-12-06,115.74,16.46,270.9316,0.147404978223295,-0.00564649444346621,0.409266,0.98,6.73651836,0.172900692840649,0.0561960096997691,0.00971632901196991
2012-12-07,115.23,16.58,274.8964,0.14509178599089,-0.0101678021141751,0.422222,1.33,7.00044076,0.292900692840647,0.069152009699769,0.0202546715523855
2012-12-10,114.77,15.9,252.81,0.117477094683187,0.0167393512536211,0.422222,0.76,6.7133298,-0.387099307159351,0.069152009699769,-0.0267686950434573
2012-12-11,115.92,16.05,257.6025,0.107486160824041,0.0293577016007811,0.422222,0.99,6.7766631,-0.237099307159351,0.069152009699769,-0.016395893588492
2012-12-12,116.49,15.57,242.4249,0.108948100964705,0.0341880152128375,0.422222,0.75,6.57399654,-0.717099307159351,0.069152009699769,-0.0495888582443811
2012-12-13,116.24,15.95,254.4025,0.108898625880811,0.0345057038273886,0.422222,1.24,6.7344409,-0.337099307159352,0.069152009699769,-0.023311094558469
2012-12-14,118.92,16.56,274.2336,0.110718540209674,0.0321576181366492,0.432331,0.97,7.15940136,0.272900692840647,0.0792610096997691,0.0216303844623162
2012-12-17,118.06,17,289,0.0979149762307444,0.0419624810715113,0.432331,1.01,7.349627,0.712900692840648,0.0792610096997691,0.0565052287302147
2012-12-18,117.86,16.34,266.9956,0.102604715860657,0.0553579389519792,0.432331,0.77,7.06428854,0.0529006928406481,0.0792610096997691,0.00419296232836712
2012-12-19,120.76,15.57,242.4249,0.106834129961375,0.061950848705675,0.432331,0.97,6.73139367,-0.717099307159351,0.0792610096997691,-0.056838015140455
2012-12-20,124.47,17.36,301.3696,0.094089185691892,0.0346653195653426,0.432331,1.04,7.50526616,1.07290069284065,0.0792610096997691,0.0850391922221315
2012-12-21,127.08,17.67,312.2289,0.0949247300689555,0.0394753708762527,0.464,1.11,8.19888,1.38290069284065,0.110930009699769,0.153405187270631
2012-12-24,124.47,17.84,318.2656,0.102641475191741,0.0277348539490383,0.464,1.43,8.27776,1.55290069284065,0.110930009699769,0.172263288919591
2012-12-26,122.18,17.84,318.2656,0.094180733079749,0.0123493622860478,0.464,1.45,8.27776,1.55290069284065,0.110930009699769,0.172263288919591
2012-12-27,119.6,19.48,379.4704,0.0956273367709397,0.00958211512599849,0.464,1.34,9.03872,3.19290069284065,0.110930009699769,0.354188504827213
2012-12-28,118.38,19.47,379.0809,0.0936022665650599,0.0136031404985095,0.44403,1.19,8.6452641,3.18290069284065,0.090960009699769,0.289516677894187
2012-12-31,121.27,22.72,516.1984,0.0981807138408117,-0.005333611471948,0.44403,1.3,10.0883616,6.43290069284065,0.090960009699769,0.585136709418436
2013-01-02,121.77,18.02,324.7204,0.113810845078743,0.00720586903453668,0.44403,1.04,8.0014206,1.73290069284065,0.090960009699769,0.157624663829522
2013-01-03,117.93,14.68,215.5024,0.142455781780678,0.0321294919363222,0.44403,1.16,6.5183604,-1.60709930715935,0.090960009699769,-0.146181768567707
2013-01-04,115.53,14.56,211.9936,0.141266924344342,0.034798183433467,0.387097,1.01,5.63613232,-1.72709930715935,0.0340270096997691,-0.0587680248771757
2013-01-07,116.78,13.83,191.2689,0.141124941342971,0.041362838252482,0.387097,0.77,5.35355151,-2.45709930715935,0.0340270096997691,-0.0836077419580071
2013-01-08,118.15,13.79,190.1641,0.142226864594506,0.036651183426808,0.387097,1.01,5.33806763,-2.49709930715935,0.0340270096997691,-0.0849688223459979
2013-01-09,117.89,13.62,185.5044,0.143130559896547,0.0301023394243076,0.387097,0.88,5.27226114,-2.66709930715935,0.0340270096997691,-0.0907534139949587
2013-01-10,118.53,13.81,190.7161,0.143098974113198,0.0298380297340479,0.387097,0.96,5.34580957,-2.47709930715935,0.0340270096997691,-0.0842882821520025
2013-01-11,119.14,13.49,181.9801,0.144593979872607,0.0370683155756044,0.464497,0.7,6.26606453,-2.79709930715935,0.111427009699769,-0.311672411630062
2013-01-14,117.19,13.36,178.4896,0.143656202548795,0.0304931742991341,0.464497,0.55,6.20567992,-2.92709930715935,0.111427009699769,-0.326157922891032
2013-01-15,120.9,13.52,182.7904,0.14385696139974,0.0291139369745403,0.464497,0.97,6.27999944,-2.76709930715935,0.111427009699769,-0.308329601339069
2013-01-16,120.13,13.55,183.6025,0.14110181446297,0.0365834992559675,0.464497,1.23,6.29393435,-2.73709930715935,0.111427009699769,-0.304986791048076
2013-01-17,120.53,13.42,180.0964,0.139613619830146,0.0409244242265441,0.464497,0.87,6.23354974,-2.86709930715935,0.111427009699769,-0.319472302309046
2013-01-18,124.79,13.57,184.1449,0.135707856253257,0.0347508604579119,0.439437,0.84,5.96316009,-2.71709930715935,0.0863670096997691,-0.234667742216668
2013-01-22,126.73,12.46,155.2516,0.131203857463158,0.0267271779882376,0.439437,0.77,5.47538502,-3.82709930715935,0.0863670096997691,-0.330535122983411
2013-01-23,126.58,12.43,154.5049,0.127499786781436,0.0387636165872918,0.439437,1.1,5.46220191,-3.85709930715935,0.0863670096997691,-0.333126133274404
2013-01-24,125.47,12.46,155.2516,0.126816500383136,0.0347967724821574,0.439437,0.88,5.47538502,-3.82709930715935,0.0863670096997691,-0.330535122983411
2013-01-25,124.71,12.69,161.0361,0.120484584332124,0.0442264643804302,0.523392,0.84,6.64184448,-3.59709930715935,0.170322009699769,-0.612665183085028
2013-01-28,122.95,12.89,166.1521,0.119824191643477,0.0521004489594246,0.523392,0.95,6.74652288,-3.39709930715935,0.170322009699769,-0.578600781145074
2013-01-29,123.95,13.57,184.1449,0.117988821503781,0.0550479547722391,0.523392,1.01,7.10242944,-2.71709930715935,0.170322009699769,-0.462781814549231
2013-01-30,121.92,13.31,177.1561,0.117424820671098,0.0613602156757578,0.523392,1.14,6.96634752,-2.97709930715935,0.170322009699769,-0.507065537071171
2013-01-31,121.64,14.32,205.0624,0.108920500029256,0.0685644755331873,0.523392,1.15,7.49497344,-1.96709930715935,0.170322009699769,-0.335040307274404
2013-02-01,122.55,14.28,203.9184,0.0987866842267938,0.0491977606925786,0.480447,0.74,6.86078316,-2.00709930715935,0.127377009699769,-0.255658307916437
2013-02-04,122.6,12.9,166.41,0.0620009361916628,0.0341141902718913,0.480447,1.14,6.1977663,-3.38709930715935,0.127377009699769,-0.431438581302118
2013-02-05,123.22,14.67,215.2089,0.0762995730581261,0.0245961747484555,0.480447,1.42,7.04815749,-1.61709930715935,0.127377009699769,-0.205981274133527
2013-02-06,122.45,13.72,188.2384,0.0818354639869412,0.0301054383960651,0.480447,0.98,6.59173284,-2.56709930715935,0.127377009699769,-0.326989433348307
2013-02-07,125.35,13.41,179.8281,0.0802284417765367,0.0337825205885887,0.480447,1.28,6.44279427,-2.87709930715935,0.127377009699769,-0.366476306355236
2013-02-08,125.67,13.5,182.25,0.0792792939094859,0.035223122513937,0.427673,1.26,5.7735855,-2.78709930715935,0.0746030096997691,-0.207925996646229
2013-02-11,125.53,13.02,169.5204,0.0804109424375531,0.0382127426744034,0.427673,1.21,5.56830246,-3.26709930715935,0.0746030096997691,-0.243735441302118
2013-02-12,126.12,12.94,167.4436,0.0779969375222932,0.0300377535793812,0.427673,1.39,5.53408862,-3.34709930715935,0.0746030096997691,-0.2497036820781
2013-02-13,126.68,12.64,159.7696,0.0778120890613506,0.0316792774069921,0.427673,1.05,5.40578672,-3.64709930715935,0.0746030096997691,-0.27208458498803
2013-02-14,127.19,12.98,168.4804,0.0773880898779049,0.0332025376922207,0.427673,0.8,5.55119554,-3.30709930715935,0.0746030096997691,-0.246719561690109
2013-02-15,130.46,12.66,160.2756,0.0774352093178236,0.0327648458116991,0.422535,0.75,5.3492931,-3.62709930715935,0.069465009699769,-0.25195648855385
2013-02-19,130.15,12.46,155.2516,0.0778294886580356,0.0315222495428715,0.422535,1.17,5.2647861,-3.82709930715935,0.069465009699769,-0.265849490493804
2013-02-20,124.47,12.31,151.5361,0.0791603530227957,0.0332049045375458,0.422535,1.28,5.20140585,-3.97709930715935,0.069465009699769,-0.276269241948769
2013-02-21,122.58,14.68,215.5024,0.0925491694426869,0.0173257211726954,0.422535,1.18,6.2028138,-1.60709930715935,0.069465009699769,-0.111637168960317
2013-02-22,125.37,15.22,231.6484,0.0947483010357749,0.00658437493572883,0.417857,1.22,6.35978354,-1.06709930715935,0.064787009699769,-0.0691341731635497
2013-02-25,121.5,14.17,200.7889,0.0991030511417996,0.0138122916973193,0.417857,1.27,5.92103369,-2.11709930715935,0.064787009699769,-0.137160533348307
2013-02-26,122.92,18.99,360.6201,0.119270572391539,-0.00467367337805857,0.417857,1.18,7.93510443,2.70290069284065,0.064787009699769,0.175112853404579
2013-02-27,124.96,16.87,284.5969,0.119686061713394,-0.00401347250296702,0.417857,0.87,7.04924759,0.582900692840649,0.064787009699769,0.0377643928410692
2013-02-28,126.86,14.73,216.9729,0.127436997839126,0.0104835899836155,0.417857,1.22,6.15503361,-1.55709930715935,0.064787009699769,-0.100879807916437
2013-03-01,128.19,15.51,240.5601,0.126397873808234,0.00452603236797611,0.283912,1.07,4.40347512,-0.777099307159352,-0.069157990300231,0.0537426263468427
2013-03-04,128.65,15.36,235.9296,0.125677561928136,0.0107545007716583,0.283912,1.23,4.36088832,-0.927099307159352,-0.069157990300231,0.0641163248918773
2013-03-05,126.62,14.01,196.2801,0.125917318797393,0.0179212353605305,0.283912,1.48,3.97760712,-2.27709930715935,-0.069157990300231,0.157479611797189
2013-03-06,124.73,13.48,181.7104,0.12548639387212,0.0174392554458889,0.283912,1.11,3.82713376,-2.80709930715935,-0.069157990300231,0.194133346656311
2013-03-07,125.28,13.53,183.0609,0.117056896649021,0.0301290087626631,0.283912,0.7,3.84132936,-2.75709930715935,-0.069157990300231,0.1906754471413
2013-03-08,124.46,13.06,170.5636,0.112498859319073,0.0215812404562366,0.310559,1.15,4.05590054,-3.22709930715935,-0.042510990300231,0.137187187344533
2013-03-11,125.21,12.59,158.5081,0.113107371786986,0.0255032919317806,0.310559,0.93,3.90993781,-3.69709930715935,-0.042510990300231,0.157167352785642
2013-03-12,128.66,11.56,133.6336,0.112760074861841,0.0305542082390229,0.310559,1.07,3.59006204,-4.72709930715935,-0.042510990300231,0.20095367279488
2013-03-13,127.13,12.27,150.5529,0.112440755779482,0.0225060876916476,0.310559,1.1,3.81055893,-4.01709930715935,-0.042510990300231,0.170770869681716
2013-03-14,128.96,11.83,139.9489,0.112276312372865,0.0244255240046982,0.310559,0.73,3.67391297,-4.45709930715935,-0.042510990300231,0.189475705413817
2013-03-15,129.12,11.3,127.69,0.113316794876959,0.0284189289963779,0.4542,0.73,5.13246,-4.98709930715935,0.101130009699769,-0.504345401306737
2013-03-18,126.17,11.3,127.69,0.113762172259771,0.0262070220089647,0.4542,1.13,5.13246,-4.98709930715935,0.101130009699769,-0.504345401306737
2013-03-19,127.08,13.36,178.4896,0.116158643101248,0.0199910349671208,0.4542,0.87,6.068112,-2.92709930715935,0.101130009699769,-0.296017581325213
2013-03-20,123.73,14.39,207.0721,0.116555292701205,0.018611221874715,0.4542,0.81,6.535938,-1.89709930715935,0.101130009699769,-0.19185367133445
2013-03-21,121.69,12.67,160.5289,0.116134602242284,0.0179766302592865,0.4542,0.62,5.754714,-3.61709930715935,0.101130009699769,-0.365797288018053
2013-03-22,122.18,13.99,195.7201,0.110885397378984,0.0221413672631448,0.389439,0.76,5.44825161,-2.29709930715935,0.036369009699769,-0.0835432269834112
2013-03-25,122.03,13.57,184.1449,0.109402376705615,0.0356131002554241,0.389439,0.83,5.28468723,-2.71709930715935,0.036369009699769,-0.0988182110573142
2013-03-26,122.47,13.74,188.7876,0.107598226335445,0.0235332593795334,0.389439,0.75,5.35089186,-2.54709930715935,0.036369009699769,-0.0926354794083534
2013-03-27,121.99,12.77,163.0729,0.0829375749374411,0.0497674476074055,0.389439,0.77,4.97313603,-3.51709930715935,0.036369009699769,-0.127913418817129
2013-03-28,122.93,13.15,172.9225,0.0823874264243335,0.0430880530702265,0.389439,0.71,5.12112285,-3.13709930715935,0.036369009699769,-0.114093195131217
2013-04-01,121.21,12.7,161.29,0.0733449297795359,0.034490871766625,0.383954,0.98,4.8762158,-3.58709930715935,0.0308840096997691,-0.110784009796344
2013-04-02,122.84,13.58,184.4164,0.0759295766224259,0.0308716847936621,0.383954,0.83,5.21409532,-2.70709930715935,0.0308840096997691,-0.0836060812605475
2013-04-03,120.92,12.78,163.3284,0.0769597282804649,0.0337094197518226,0.383954,0.74,4.90693212,-3.50709930715935,0.0308840096997691,-0.108313289020363
2013-04-04,120.79,14.21,201.9241,0.0868835432986811,0.0185071978448796,0.383954,0.99,5.45598634,-2.07709930715935,0.0308840096997691,-0.064149155149693
2013-04-05,118.34,13.89,192.9321,0.0819515422678019,0.0130269571756338,0.35493,1.12,4.9299777,-2.39709930715935,0.00186000969976907,-0.00445862796262611
2013-04-08,119.21,13.92,193.7664,0.0836748898499884,0.00763880485986768,0.35493,0.85,4.9406256,-2.36709930715935,0.00186000969976907,-0.00440282767163304
2013-04-09,118.63,13.19,173.9761,0.0860491268974275,0.0121070048967509,0.35493,0.81,4.6815267,-3.09709930715935,0.00186000969976907,-0.00576063475246447
2013-04-10,118.34,12.84,164.8656,0.0855764329075986,0.0111739452684265,0.35493,0.49,4.5573012,-3.44709930715935,0.00186000969976907,-0.00641163814738364
2013-04-11,117.24,12.36,152.7696,0.0942021187110624,0.0200455192434648,0.35493,0.81,4.3869348,-3.92709930715935,0.00186000969976907,-0.0073044428032728
2013-04-12,117.84,12.24,149.8176,0.0937821293606747,0.0259976178279198,0.193103,0.81,2.36358072,-4.04709930715935,-0.159966990300231,0.647402295612431
2013-04-15,119.92,12.06,145.4436,0.0948381851274601,0.0218436677984579,0.193103,1.14,2.32882218,-4.22709930715935,-0.159966990300231,0.676196353866473
2013-04-16,124.1,17.27,298.2529,0.12513908559329,-0.00697783989884115,0.193103,0.91,3.33488881,0.982900692840648,-0.159966990300231,-0.15723166559773
2013-04-17,120.7,13.96,194.8816,0.134728396666856,0.00884778056259172,0.193103,0.67,2.69571788,-2.32709930715935,-0.159966990300231,0.372259072296034
2013-04-18,121.28,16.51,272.5801,0.142961989666156,-5.79876357642561e-05,0.193103,1.15,3.18813053,0.22290069284065,-0.159966990300231,-0.035656752969555
2013-04-19,122.61,17.56,308.3536,0.144645147304914,-0.00435606442950576,0.268493,1.22,4.71473708,1.27290069284065,-0.084576990300231,-0.107658109551541
2013-04-22,120.52,14.97,224.1009,0.146105948419094,-0.00222225168204204,0.268493,1.14,4.01934021,-1.31709930715935,-0.084576990300231,0.111396295326057
2013-04-23,121.56,14.39,207.0721,0.143810984225756,0.0107455269377859,0.268493,1.14,3.86361427,-1.89709930715935,-0.084576990300231,0.160450949700191
2013-04-24,119.84,13.48,181.7104,0.146094990540201,0.0139621552045579,0.268493,0.95,3.61928564,-2.80709930715935,-0.084576990300231,0.237416010873402
2013-04-25,119.83,13.61,185.2321,0.14539537408184,0.0173140713201532,0.268493,0.81,3.65418973,-2.67709930715935,-0.084576990300231,0.226421002134372
2013-04-26,118.86,13.62,185.5044,0.143720150813793,0.01358577612136,0.282895,1.13,3.8530299,-2.66709930715935,-0.0701749903002309,0.18716366800966
2013-04-29,118.85,13.61,185.2321,0.143921755411151,0.0123304869953778,0.282895,1.02,3.85020095,-2.67709930715935,-0.0701749903002309,0.187865417912663
2013-04-30,119.05,13.71,187.9641,0.145262191097118,0.015442320269929,0.282895,1.06,3.87849045,-2.57709930715935,-0.0701749903002309,0.180847918882639
2013-05-01,118.05,13.52,182.7904,0.144108374769165,0.0224078444533466,0.282895,0.8,3.8247404,-2.76709930715935,-0.0701749903002309,0.194181167039683
2013-05-02,117.95,14.49,209.9601,0.147640078276098,0.00789740700474706,0.282895,1.12,4.09914855,-1.79709930715935,-0.0701749903002309,0.126111426448459
2013-05-03,118.18,13.59,184.6881,0.145112773288835,0.0278634968646427,0.309859,1,4.21098381,-2.69709930715935,-0.043210990300231,0.116544332000422
2013-05-06,116.93,12.85,165.1225,0.148309106764701,0.034302758377498,0.309859,0.93,3.98168815,-3.43709930715935,-0.043210990300231,0.148520464822593
2013-05-07,119.76,12.66,160.2756,0.146728207582806,0.0405129232768742,0.309859,0.86,3.92281494,-3.62709930715935,-0.043210990300231,0.156730552979637
2013-05-08,117.35,12.83,164.6089,0.14637559957835,0.0394465744719481,0.309859,1.07,3.97549097,-3.45709930715935,-0.043210990300231,0.149384684628598
2013-05-09,119.08,12.66,160.2756,0.14647460311226,0.0400390844196412,0.309859,0.88,3.92281494,-3.62709930715935,-0.043210990300231,0.156730552979637
2013-05-10,117.97,13.13,172.3969,0.142782684180613,0.0242296571950682,0.407942,1.02,5.35627846,-3.15709930715935,0.0548720096997691,-0.173236383805582
2013-05-13,119.16,12.59,158.5081,0.142969045222612,0.024996110927554,0.407942,0.64,5.13598978,-3.69709930715935,0.0548720096997691,-0.202867269043457
2013-05-14,116.16,12.55,157.5025,0.142291965614761,0.0278797435507858,0.407942,0.96,5.1196721,-3.73709930715935,0.0548720096997691,-0.205062149431448
2013-05-15,119.41,12.77,163.0729,0.113784934036287,0.0612049736653404,0.407942,0.96,5.20941934,-3.51709930715935,0.0548720096997691,-0.192990307297499
2013-05-16,121.22,12.81,164.0961,0.10654146244082,0.0521001732798325,0.407942,0.69,5.22573702,-3.47709930715935,0.0548720096997691,-0.190795426909508
2013-05-17,127.85,13.07,170.8249,0.0916700509537367,0.0615092307964726,0.384858,1.35,5.03009406,-3.21709930715935,0.031788009699769,-0.102265183981102
2013-05-20,117.67,12.45,155.0025,0.0879287758412625,0.0784801827773283,0.384858,0.96,4.7914821,-3.83709930715935,0.031788009699769,-0.121973749994959
2013-05-21,117.08,13.02,169.5204,0.0871892741559116,0.0689632938111497,0.384858,0.92,5.01085116,-3.26709930715935,0.031788009699769,-0.10385458446609
2013-05-22,117.16,13.37,178.7569,0.0872012786946191,0.0660334032443446,0.384858,0.98,5.14555146,-2.91709930715935,0.031788009699769,-0.092728781071171
2013-05-23,116.92,13.82,190.9924,0.0915995864798009,0.0473600699554266,0.384858,0.99,5.31873756,-2.46709930715935,0.031788009699769,-0.0784241767062749
2013-05-24,118.17,14.07,197.9649,0.0930597723941499,0.0444256002008308,0.489726,0.98,6.89044482,-2.21709930715935,0.136656009699769,-0.30297994442452
2013-05-28,112.47,13.99,195.7201,0.093226330073988,0.0398474856738167,0.489726,1.74,6.85126674,-2.29709930715935,0.136656009699769,-0.313912425200501
2013-05-29,116.2,14.48,209.6704,0.0933880368729371,0.0480121817540224,0.489726,1.11,7.09123248,-1.80709930715935,0.136656009699769,-0.246950980447614
2013-05-30,117.75,14.83,219.9289,0.0969749294670443,0.0337789713043275,0.489726,0.71,7.26263658,-1.45709930715935,0.136656009699769,-0.199121377052695
2013-05-31,119.51,14.53,211.1209,0.0971951802739718,0.0349607250252273,0.359684,1.05,5.22620852,-1.75709930715935,0.00661400969976905,-0.0116214718610094
2013-06-03,119.16,16.3,265.69,0.105633725464437,0.0299016501703813,0.359684,1.47,5.8628492,0.012900692840649,0.00661400969976905,8.53253075817936e-05
2013-06-04,116.87,16.28,265.0384,0.1030122270591,0.0264560628989052,0.359684,0.93,5.85565552,-0.00709930715935059,0.00661400969976905,-4.69548864135847e-05
2013-06-05,116.57,16.27,264.7129,0.0998347397634183,0.0104505233561598,0.359684,1.39,5.85205868,-0.0170993071593522,0.00661400969976905,-0.000113094983411286
2013-06-06,117.64,17.5,306.25,0.111335408777768,-0.00533103171806637,0.359684,1.23,6.29447,1.21290069284065,0.00661400969976905,0.00802213694730465
2013-06-07,116.2,16.63,276.5569,0.113875901107248,-0.0020932616954763,0.294737,1.48,4.90147631,0.342900692840647,-0.0583329903002309,-0.0200024227894159
2013-06-10,116.2,15.14,229.2196,0.121565176177277,0.00652613524189505,0.294737,1.22,4.46231818,-1.14709930715935,-0.0583329903002309,0.066913732757928
2013-06-11,116.98,15.44,238.3936,0.120725893060866,0.00987320987481421,0.294737,1.17,4.55073928,-0.847099307159352,-0.0583329903002309,0.0494138356678588
2013-06-12,115.56,17.07,291.3849,0.125292523337431,-0.00464442232109352,0.294737,0.83,5.03116059,0.782900692840649,-0.0583329903002309,-0.0456689385215176
2013-06-13,117.28,18.59,345.5881,0.128445957192942,-0.0130920549447735,0.294737,1.16,5.47916083,2.30290069284065,-0.0583329903002309,-0.134335083777869
2013-06-14,116.29,16.41,269.2881,0.134121606534062,-0.00850706441787619,0.32973,1.15,5.4108693,0.122900692840648,-0.0233399903002309,-0.00286850097879239
2013-06-17,116.74,17.15,294.1225,0.133845921567653,-0.0195105275435443,0.32973,1.31,5.6548695,0.862900692840647,-0.0233399903002309,-0.0201400938009632
2013-06-18,118.7,16.8,282.24,0.136060445358452,-0.00694939124674221,0.32973,1.04,5.539464,0.512900692840649,-0.0233399903002309,-0.0119710971958825
2013-06-19,117.84,16.61,275.8921,0.133879830007232,-0.00943585126345514,0.32973,0.84,5.4768153,0.322900692840648,-0.0233399903002309,-0.00753649903883856
2013-06-20,117.52,16.64,276.8896,0.141823066241046,-0.0226762406754633,0.32973,1.15,5.4867072,0.352900692840649,-0.0233399903002309,-0.00823669874784552
